,t,v
1060,0.053,-140.0
1061,0.05305,-140.0
1062,0.0531,-140.0
1063,0.05315,-140.0
1064,0.0532,-140.0
1065,0.05325,-140.0
1066,0.0533,-140.0
1067,0.05335,-140.0
1068,0.0534,-140.0
1069,0.05345,-140.0
1070,0.0535,-140.0
1071,0.05355,-140.0
1072,0.0536,-140.0
1073,0.05365,-140.0
1074,0.0537,-140.0
1075,0.05375,-140.0
1076,0.0538,-140.0
1077,0.05385,-140.0
1078,0.0539,-140.0
1079,0.05395,-140.0
1080,0.054,-140.0
1081,0.05405,-140.0
1082,0.0541,-140.0
1083,0.05415,-140.0
1084,0.0542,-140.0
1085,0.05425,-140.0
1086,0.0543,-140.0
1087,0.05435,-140.0
1088,0.0544,-140.0
1089,0.05445,-140.0
1090,0.0545,-140.0
1091,0.05455,-140.0
1092,0.0546,-140.0
1093,0.05465,-140.0
1094,0.0547,-140.0
1095,0.05475,-140.0
1096,0.0548,-140.0
1097,0.05485,-140.0
1098,0.0549,-140.0
1099,0.05495,-140.0
1100,0.055,-140.0
1101,0.05505,-140.0
1102,0.0551,-140.0
1103,0.05515,-140.0
1104,0.0552,-140.0
1105,0.05525,-140.0
1106,0.0553,-140.0
1107,0.05535,-140.0
1108,0.0554,-140.0
1109,0.05545,-140.0
1110,0.0555,-140.0
1111,0.05555,-140.0
1112,0.0556,-140.0
1113,0.05565,-140.0
1114,0.0557,-140.0
1115,0.05575,-140.0
1116,0.0558,-140.0
1117,0.05585,-140.0
1118,0.0559,-140.0
1119,0.05595,-140.0
1120,0.056,-140.0
1121,0.05605,-140.0
1122,0.0561,-140.0
1123,0.05615,-140.0
1124,0.0562,-140.0
1125,0.05625,-140.0
1126,0.0563,-140.0
1127,0.05635,-140.0
1128,0.0564,-140.0
1129,0.05645,-140.0
1130,0.0565,-140.0
1131,0.05655,-140.0
1132,0.0566,-140.0
1133,0.05665,-140.0
1134,0.0567,-140.0
1135,0.05675,-140.0
1136,0.0568,-140.0
1137,0.05685,-140.0
1138,0.0569,-140.0
1139,0.05695,-140.0
1140,0.057,-140.0
1141,0.05705,-140.0
1142,0.0571,-140.0
1143,0.05715,-140.0
1144,0.0572,-140.0
1145,0.05725,-140.0
1146,0.0573,-140.0
1147,0.05735,-140.0
1148,0.0574,-140.0
1149,0.05745,-140.0
1150,0.0575,-140.0
1151,0.05755,-140.0
1152,0.0576,-140.0
1153,0.05765,-140.0
1154,0.0577,-140.0
